Unnamed: 8,Unnamed: 9,reclamo_ano,reclamo_cantidad,reclamo_mes_nombre,reclamo_mes_nro,reclamo_origen,reclamo_prestadora,reclamo_sede_enargas,reclamo_tipo
,,2018,1,Marzo,3,Medio electrónico,GASNOR S.A.,Centro Regional Noroeste,II  - Inconvenientes con el suministro de gas
,,2018,2,Marzo,3,Medio electrónico,GASNOR S.A.,Centro Regional Noroeste,I   - Facturación y Gestión de Deudas
,,2018,1,Marzo,3,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Río Grande,II  - Inconvenientes con el suministro de gas
,,2018,1,Marzo,3,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Río Grande,I   - Facturación y Gestión de Deudas
,,2018,2,Marzo,3,Personal,LITORAL GAS S.A.,Centro Regional Rosario,II  - Inconvenientes con el suministro de gas
,,2018,5,Marzo,3,Telefónico,LITORAL GAS S.A.,Centro Regional Rosario,II  - Inconvenientes con el suministro de gas
,,2018,1,Marzo,3,Telefónico,LITORAL GAS S.A.,Centro Regional Rosario,III - Gestión de Prestaciones
,,2018,1,Marzo,3,Personal,LITORAL GAS S.A.,Centro Regional Rosario,I   - Facturación y Gestión de Deudas
,,2018,2,Marzo,3,Telefónico,LITORAL GAS S.A.,Centro Regional Rosario,I   - Facturación y Gestión de Deudas
,,2018,2,Marzo,3,Medio electrónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,II  - Inconvenientes con el suministro de gas
,,2018,2,Marzo,3,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,II  - Inconvenientes con el suministro de gas
,,2018,1,Marzo,3,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,I   - Facturación y Gestión de Deudas
,,2018,2,Marzo,3,Telefónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Santa Rosa,II  - Inconvenientes con el suministro de gas
,,2018,2,Marzo,3,Telefónico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Sur,II  - Inconvenientes con el suministro de gas
,,2018,12,Marzo,3,Telefónico,GASNOR S.A.,Centro Regional Tucumán,II  - Inconvenientes con el suministro de gas
,,2018,1,Marzo,3,Correo Postal,GASNOR S.A.,Centro Regional Tucumán,II  - Inconvenientes con el suministro de gas
,,2018,1,Marzo,3,Telefónico,GASNOR S.A.,Centro Regional Tucumán,III - Gestión de Prestaciones
,,2018,1,Marzo,3,Correo Postal,GASNOR S.A.,Centro Regional Tucumán,I   - Facturación y Gestión de Deudas
,,2018,3,Marzo,3,Correo Postal,GAS NATURAL BAN S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,2,Marzo,3,Personal,GAS NATURAL BAN S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,140,Marzo,3,Telefónico,GAS NATURAL BAN S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,55,Marzo,3,Medio electrónico,GAS NATURAL BAN S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,5,Marzo,3,Telefónico,GAS NATURAL BAN S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,1,Marzo,3,Personal,GAS NATURAL BAN S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,22,Marzo,3,Medio electrónico,GAS NATURAL BAN S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,1,Marzo,3,Correo Postal,GAS NATURAL BAN S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,1,Marzo,3,Personal,GAS NATURAL BAN S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,17,Marzo,3,Telefónico,GAS NATURAL BAN S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,12,Marzo,3,Medio electrónico,GAS NATURAL BAN S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,3,Marzo,3,Correo Postal,GAS NATURAL BAN S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,1,Marzo,3,Correo Postal,LITORAL GAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,118,Marzo,3,Telefónico,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,13,Marzo,3,Personal,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,1,Marzo,3,Correo Postal,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,7,Marzo,3,Correo Postal,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,61,Marzo,3,Medio electrónico,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,30,Marzo,3,Medio electrónico,METROGAS S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,6,Marzo,3,Correo Postal,METROGAS S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,4,Marzo,3,Personal,METROGAS S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,2,Marzo,3,Telefónico,METROGAS S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,19,Marzo,3,Medio electrónico,METROGAS S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,11,Marzo,3,Correo Postal,METROGAS S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,14,Marzo,3,Telefónico,METROGAS S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,7,Marzo,3,Personal,METROGAS S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,1,Abril,4,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Bahía Blanca,II  - Inconvenientes con el suministro de gas
,,2018,1,Abril,4,Medio electrónico,COSPIV DE SALLIQUELÓ (BS.AS.),Centro Regional Bahía Blanca,I   - Facturación y Gestión de Deudas
,,2018,1,Abril,4,Telefónico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Bariloche,III - Gestión de Prestaciones
,,2018,2,Abril,4,Telefónico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Bariloche,I   - Facturación y Gestión de Deudas
1.0,,2018,Medio electrónico,Abril,4,I   - Facturación y Gestión de Deudas,COOPERATIVA DE PROVISIÓN DE OBRAS,Centro Regional Centro,S. PÚBLICOS Y SOCIALES DE CRUZ ALTA LTDA
,,2018,8,Abril,4,Medio electrónico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,II  - Inconvenientes con el suministro de gas
,,2018,4,Abril,4,Telefónico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,II  - Inconvenientes con el suministro de gas
,,2018,7,Abril,4,Personal,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,II  - Inconvenientes con el suministro de gas
,,2018,1,Abril,4,Medio electrónico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,I   - Facturación y Gestión de Deudas
,,2018,4,Abril,4,Personal,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,I   - Facturación y Gestión de Deudas
,,2018,2,Abril,4,Telefónico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,I   - Facturación y Gestión de Deudas
,,2018,1,Abril,4,Telefónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,II  - Inconvenientes con el suministro de gas
,,2018,5,Abril,4,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,II  - Inconvenientes con el suministro de gas
,,2018,2,Abril,4,Medio electrónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,II  - Inconvenientes con el suministro de gas
,,2018,2,Abril,4,Correo Postal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,II  - Inconvenientes con el suministro de gas
,,2018,2,Abril,4,Telefónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,III - Gestión de Prestaciones
,,2018,2,Abril,4,Medio electrónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,III - Gestión de Prestaciones
,,2018,2,Abril,4,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,III - Gestión de Prestaciones
,,2018,1,Abril,4,Correo Postal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,III - Gestión de Prestaciones
,,2018,1,Abril,4,Telefónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,III - Gestión de Prestaciones
,,2018,4,Abril,4,Telefónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturación y Gestión de Deudas
,,2018,2,Abril,4,Medio electrónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturación y Gestión de Deudas
,,2018,2,Abril,4,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturación y Gestión de Deudas
,,2018,3,Abril,4,Correo Postal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturación y Gestión de Deudas
,,2018,1,Abril,4,Medio electrónico,SBD GAS DEL SUR S.A.,Centro Regional Cuyo,I   - Facturación y Gestión de Deudas
,,2018,3,Abril,4,Medio electrónico,BAGSA,Centro Regional La Plata,I   - Facturación y Gestión de Deudas
,,2018,1,Abril,4,Telefónico,BAGSA,Centro Regional La Plata,I   - Facturación y Gestión de Deudas
,,2018,1,Abril,4,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,II  - Inconvenientes con el suministro de gas
,,2018,12,Abril,4,Telefónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,II  - Inconvenientes con el suministro de gas
,,2018,2,Abril,4,Medio electrónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,II  - Inconvenientes con el suministro de gas
,,2018,2,Abril,4,Telefónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,III - Gestión de Prestaciones
,,2018,9,Abril,4,Medio electrónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,I   - Facturación y Gestión de Deudas
,,2018,7,Abril,4,Telefónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,I   - Facturación y Gestión de Deudas
,,2018,5,Abril,4,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,I   - Facturación y Gestión de Deudas
,,2018,1,Abril,4,Medio electrónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,II  - Inconvenientes con el suministro de gas
,,2018,1,Abril,4,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,II  - Inconvenientes con el suministro de gas
,,2018,1,Abril,4,Telefónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,II  - Inconvenientes con el suministro de gas
,,2018,1,Abril,4,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,III - Gestión de Prestaciones
,,2018,1,Abril,4,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,I   - Facturación y Gestión de Deudas
,,2018,1,Abril,4,Medio electrónico,COMPAÑÍA DE GAS DE LA COSTA S.A.,Centro Regional Mar Del Plata,II  - Inconvenientes con el suministro de gas
,,2018,1,Abril,4,Personal,GASNOR S.A.,Centro Regional Noroeste,II  - Inconvenientes con el suministro de gas
,,2018,1,Abril,4,Medio electrónico,GASNOR S.A.,Centro Regional Noroeste,II  - Inconvenientes con el suministro de gas
,,2018,2,Abril,4,Medio electrónico,GASNOR S.A.,Centro Regional Noroeste,I   - Facturación y Gestión de Deudas
,,2018,1,Abril,4,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Río Gallegos,II  - Inconvenientes con el suministro de gas
,,2018,1,Abril,4,Telefónico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Río Grande,II  - Inconvenientes con el suministro de gas
,,2018,2,Abril,4,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Río Grande,II  - Inconvenientes con el suministro de gas
,,2018,1,Abril,4,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Río Grande,I   - Facturación y Gestión de Deudas
,,2018,1,Abril,4,Correo Postal,COOP. OBRAS Y SERV. PÚB.Y ASISTENCIALES DE VIVIENDA DE CARCARAÑÁ LTDA,Centro Regional Rosario,I   - Facturación y Gestión de Deudas
,,2018,1,Abril,4,Personal,LITORAL GAS S.A.,Centro Regional Rosario,II  - Inconvenientes con el suministro de gas
,,2018,2,Abril,4,Telefónico,LITORAL GAS S.A.,Centro Regional Rosario,II  - Inconvenientes con el suministro de gas
,,2018,1,Abril,4,Medio electrónico,LITORAL GAS S.A.,Centro Regional Rosario,II  - Inconvenientes con el suministro de gas
,,2018,2,Abril,4,Telefónico,LITORAL GAS S.A.,Centro Regional Rosario,III - Gestión de Prestaciones
,,2018,1,Abril,4,Personal,LITORAL GAS S.A.,Centro Regional Rosario,I   - Facturación y Gestión de Deudas
,,2018,1,Abril,4,Medio electrónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,II  - Inconvenientes con el suministro de gas
,,2018,1,Abril,4,Medio electrónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,III - Gestión de Prestaciones
,,2018,1,Abril,4,Medio electrónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,I   - Facturación y Gestión de Deudas
,,2018,1,Abril,4,Telefónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Santa Rosa,II  - Inconvenientes con el suministro de gas
,,2018,2,Abril,4,Telefónico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Sur,III - Gestión de Prestaciones
,,2018,1,Abril,4,Telefónico,HIDENESA,Centro Regional Sur,II  - Inconvenientes con el suministro de gas
,,2018,2,Abril,4,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Trelew,I   - Facturación y Gestión de Deudas
,,2018,1,Abril,4,Medio electrónico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Trelew,I   - Facturación y Gestión de Deudas
,,2018,1,Abril,4,Correo Postal,GASNOR S.A.,Centro Regional Tucumán,II  - Inconvenientes con el suministro de gas
,,2018,8,Abril,4,Telefónico,GASNOR S.A.,Centro Regional Tucumán,II  - Inconvenientes con el suministro de gas
,,2018,3,Abril,4,Telefónico,GASNOR S.A.,Centro Regional Tucumán,I   - Facturación y Gestión de Deudas
,,2018,1,Abril,4,Correo Postal,GASNOR S.A.,Centro Regional Tucumán,I   - Facturación y Gestión de Deudas
,,2018,94,Abril,4,Telefónico,GAS NATURAL BAN S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,3,Abril,4,Personal,GAS NATURAL BAN S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,32,Abril,4,Medio electrónico,GAS NATURAL BAN S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,1,Abril,4,Correo Postal,GAS NATURAL BAN S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,1,Abril,4,Correo Postal,GAS NATURAL BAN S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,18,Abril,4,Medio electrónico,GAS NATURAL BAN S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,1,Abril,4,Personal,GAS NATURAL BAN S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,3,Abril,4,Telefónico,GAS NATURAL BAN S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,7,Abril,4,Medio electrónico,GAS NATURAL BAN S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,2,Abril,4,Correo Postal,GAS NATURAL BAN S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,8,Abril,4,Telefónico,GAS NATURAL BAN S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,109,Abril,4,Telefónico,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,13,Abril,4,Personal,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,3,Abril,4,Correo Postal,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,76,Abril,4,Medio electrónico,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2018,7,Abril,4,Correo Postal,METROGAS S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,27,Abril,4,Medio electrónico,METROGAS S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,6,Abril,4,Personal,METROGAS S.A.,Sede Central,III - Gestión de Prestaciones
,,2018,19,Abril,4,Medio electrónico,METROGAS S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,5,Abril,4,Correo Postal,METROGAS S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,16,Abril,4,Telefónico,METROGAS S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,9,Abril,4,Personal,METROGAS S.A.,Sede Central,I   - Facturación y Gestión de Deudas
,,2018,2,Mayo,5,Medio electrónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Bahía Blanca,II  - Inconvenientes con el suministro de gas
,,2018,1,Mayo,5,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Bahía Blanca,II  - Inconvenientes con el suministro de gas
,,2018,1,Mayo,5,Telefónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Bahía Blanca,II  - Inconvenientes con el suministro de gas
,,2018,1,Mayo,5,Correo Postal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Bahía Blanca,I   - Facturación y Gestión de Deudas
,,2018,1,Mayo,5,Medio electrónico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Bariloche,II  - Inconvenientes con el suministro de gas
,,2018,1,Mayo,5,Telefónico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Bariloche,II  - Inconvenientes con el suministro de gas
,,2018,1,Mayo,5,Telefónico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Bariloche,I   - Facturación y Gestión de Deudas
,,2018,1,Mayo,5,Telefónico,COOPETEL LTDA.,Centro Regional Bariloche,I   - Facturación y Gestión de Deudas
,,2018,1,Mayo,5,Personal,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,II  - Inconvenientes con el suministro de gas
,,2018,1,Mayo,5,Telefónico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,II  - Inconvenientes con el suministro de gas
,,2018,2,Mayo,5,Medio electrónico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,II  - Inconvenientes con el suministro de gas
,,2018,1,Mayo,5,Telefónico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,III - Gestión de Prestaciones
,,2018,5,Mayo,5,Medio electrónico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,I   - Facturación y Gestión de Deudas
,,2018,4,Mayo,5,Telefónico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,I   - Facturación y Gestión de Deudas
,,2018,4,Mayo,5,Personal,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,I   - Facturación y Gestión de Deudas
,,2018,1,Mayo,5,Medio electrónico,ISLA VERDE GAS SA,Centro Regional Centro,I   - Facturación y Gestión de Deudas
,,2018,1,Mayo,5,Personal,GAS NEA S.A.,Centro Regional Concordia,III - Gestión de Prestaciones
,,2018,3,Mayo,5,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,II  - Inconvenientes con el suministro de gas
,,2018,11,Mayo,5,Telefónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,II  - Inconvenientes con el suministro de gas
,,2018,3,Mayo,5,Medio electrónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,II  - Inconvenientes con el suministro de gas
,,2018,29,Mayo,5,Telefónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,III - Gestión de Prestaciones
,,2018,4,Mayo,5,Medio electrónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,III - Gestión de Prestaciones
,,2018,2,Mayo,5,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,III - Gestión de Prestaciones
,,2018,3,Mayo,5,Telefónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,III - Gestión de Prestaciones
,,2018,5,Mayo,5,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturación y Gestión de Deudas
,,2018,27,Mayo,5,Telefónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturación y Gestión de Deudas
,,2018,12,Mayo,5,Medio electrónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturación y Gestión de Deudas
,,2018,1,Mayo,5,Telefónico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturación y Gestión de Deudas
,,2018,1,Mayo,5,Medio electrónico,BAGSA,Centro Regional La Plata,III - Gestión de Prestaciones
,,2018,1,Mayo,5,Personal,BAGSA,Centro Regional La Plata,I   - Facturación y Gestión de Deudas
,,2018,11,Mayo,5,Medio electrónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,II  - Inconvenientes con el suministro de gas
,,2018,22,Mayo,5,Telefónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,II  - Inconvenientes con el suministro de gas
,,2018,4,Mayo,5,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,II  - Inconvenientes con el suministro de gas
,,2018,1,Mayo,5,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,III - Gestión de Prestaciones
,,2018,4,Mayo,5,Medio electrónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,III - Gestión de Prestaciones
,,2018,4,Mayo,5,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,I   - Facturación y Gestión de Deudas
,,2018,15,Mayo,5,Telefónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,I   - Facturación y Gestión de Deudas
,,2018,7,Mayo,5,Medio electrónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,I   - Facturación y Gestión de Deudas
,,2018,1,Mayo,5,Correo Postal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,I   - Facturación y Gestión de Deudas
,,2018,1,Mayo,5,Telefónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,II  - Inconvenientes con el suministro de gas
,,2018,1,Mayo,5,Medio electrónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,II  - Inconvenientes con el suministro de gas
,,2018,1,Mayo,5,Telefónico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,III - Gestión de Prestaciones
,,2018,1,Mayo,5,Correo Postal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,I   - Facturación y Gestión de Deudas
,,2018,1,Mayo,5,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,I   - Facturación y Gestión de Deudas
,,2018,1,Mayo,5,Medio electrónico,COMPAÑÍA DE GAS DE LA COSTA S.A.,Centro Regional Mar Del Plata,II  - Inconvenientes con el suministro de gas
,,2018,1,Mayo,5,Telefónico,GASNOR S.A.,Centro Regional Noroeste,II  - Inconvenientes con el suministro de gas
,,2018,1,Mayo,5,Medio electrónico,GASNOR S.A.,Centro Regional Noroeste,I   - Facturación y Gestión de Deudas
